field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr,
081,46,5,2002,2022,6,1,8,,
081,46,6,2002,2022,6,1,5,,
081,46,7,2002,2022,6,2,16,,
081,46,8,2002,2022,6,1,11,,
081,46,10,2002,2022,6,1,3,,
081,46,11,2002,2022,6,0,0,,
081,46,12,2002,2022,6,2,25,,
081,46,19,2002,2022,6,2,13,,
081,46,20,2002,2022,6,0,0,,
081,46,21,2002,2022,6,1,1,,
081,46,22,2002,2022,6,2,12,,
081,46,23,2002,2022,6,0,0,,
081,46,24,2002,2022,6,0,0,,
081,47,1,2002,2022,6,2,15,,
081,47,2,2002,2022,6,2,19,,
081,47,3,2002,2022,6,0,0,,
081,47,4,2002,2022,6,1,10,,
081,47,5,2002,2022,6,0,0,,
081,47,6,2002,2022,6,2,26,,
081,47,7,2002,2022,6,1,6,,
081,47,8,2002,2022,6,1,12,,
081,47,9,2002,2022,6,1,10,,
081,47,10,2002,2022,6,2,15,,
081,47,11,2002,2022,6,1,4,,
081,47,12,2002,2022,6,2,14,,
081,47,13,2002,2022,6,0,0,,
081,47,20,2002,2022,6,1,10,,
081,47,21,2002,2022,6,2,12,,
081,47,22,2002,2022,6,1,9,,
081,47,23,2002,2022,6,1,1,,
081,47,24,2002,2022,6,2,14,,
081,47,25,2002,2022,6,2,14,,
081,48,2,2002,2022,6,2,12,,
081,48,3,2002,2022,6,1,2,,
081,48,4,2002,2022,6,1,10,,
081,48,6,2002,2022,6,1,10,,
081,48,7,2002,2022,6,0,0,,
081,48,8,2002,2022,6,0,0,,
081,48,10,2002,2022,6,0,0,,
081,48,11,2002,2022,6,0,0,,
081,48,12,2002,2022,6,0,0,,
081,48,19,2002,2022,6,2,20,,
081,48,20,2002,2022,6,0,0,,
081,48,21,2002,2022,6,3,35,,
081,48,22,2002,2022,6,1,5,,
081,48,24,2002,2022,6,0,0,,
081,48,25,2002,2022,6,1,5,,
081,49,1,2002,2022,6,2,24,,
081,49,2,2002,2022,6,1,5,,
081,49,3,2002,2022,6,1,5,,
081,49,4,2002,2022,6,0,0,,
081,49,5,2002,2022,6,1,11,,
081,49,6,2002,2022,6,1,2,,
081,49,7,2002,2022,6,1,4,,
081,49,9,2002,2022,6,1,3,,
081,49,11,2002,2022,6,0,0,,
081,49,12,2002,2022,6,0,0,,
081,49,13,2002,2022,6,1,3,,
081,49,14,2002,2022,6,0,0,,
081,49,15,2002,2022,6,0,0,,
081,49,16,2002,2022,6,0,0,,
081,49,17,2002,2022,6,2,12,,
081,49,18,2002,2022,6,2,17,,
081,49,19,2002,2022,6,2,16,,
081,49,20,2002,2022,6,1,7,,
081,49,21,2002,2022,6,1,7,,
081,49,22,2002,2022,6,3,30,,
081,49,23,2002,2022,6,1,9,,
081,49,24,2002,2022,6,1,2,,
081,49,25,2002,2022,6,1,5,,
081,50,1,2002,2022,6,1,2,,
081,50,2,2002,2022,6,2,20,,
081,50,3,2002,2022,6,0,0,,
081,50,4,2002,2022,6,1,10,,
081,50,5,2002,2022,6,1,1,,
081,50,6,2002,2022,6,0,0,,
081,50,7,2002,2022,6,0,0,,
081,50,8,2002,2022,6,0,0,,
081,50,9,2002,2022,6,0,0,,
081,50,10,2002,2022,6,0,0,,
081,50,11,2002,2022,6,0,0,,
081,50,12,2002,2022,6,0,0,,
081,50,13,2002,2022,6,2,22,,
081,50,14,2002,2022,6,2,20,,
081,50,15,2002,2022,6,0,0,,
081,50,16,2002,2022,6,0,0,,
081,50,17,2002,2022,6,2,12,,
081,50,18,2002,2022,6,0,0,,
081,50,19,2002,2022,6,2,25,,
081,50,20,2002,2022,6,0,0,,
081,50,21,2002,2022,6,2,13,,
081,50,22,2002,2022,6,2,27,,
081,50,23,2002,2022,6,2,16,,
081,50,24,2002,2022,6,2,12,,
081,50,25,2002,2022,6,1,10,,
081,51,1,2002,2022,6,2,17,,
081,51,2,2002,2022,6,1,5,,
081,51,3,2002,2022,6,0,0,,
081,51,4,2002,2022,6,0,0,,
081,51,5,2002,2022,6,0,0,,
081,51,6,2002,2022,6,0,0,,
081,51,7,2002,2022,6,0,0,,
081,51,8,2002,2022,6,0,0,,
081,51,9,2002,2022,6,1,3,,
081,51,10,2002,2022,6,1,4,,
081,51,11,2002,2022,6,0,0,,
081,51,12,2002,2022,6,0,0,,
081,51,13,2002,2022,6,1,5,,
081,51,14,2002,2022,6,1,10,,
081,51,15,2002,2022,6,0,0,,
081,51,16,2002,2022,6,0,0,,
081,51,17,2002,2022,6,3,39,,
081,51,18,2002,2022,6,2,28,,
081,51,19,2002,2022,6,2,13,,
081,51,20,2002,2022,6,1,6,,
081,51,21,2002,2022,6,2,12,,
081,51,22,2002,2022,6,2,18,,
081,51,23,2002,2022,6,1,10,,
081,51,24,2002,2022,6,1,6,,
081,51,25,2002,2022,6,1,8,,
081,52,1,2002,2022,6,1,5,,
081,52,2,2002,2022,6,0,0,,
081,52,3,2002,2022,6,3,30,,
081,52,4,2002,2022,6,2,22,,
081,52,5,2002,2022,6,1,10,,
081,52,6,2002,2022,6,0,0,,
081,52,7,2002,2022,6,0,0,,
081,52,10,2002,2022,6,0,0,,
081,52,11,2002,2022,6,2,18,,
081,52,12,2002,2022,6,0,0,,
081,52,13,2002,2022,6,0,0,,
081,52,14,2002,2022,6,2,18,,
081,52,15,2002,2022,6,0,0,,
081,52,16,2002,2022,6,0,0,,
081,52,17,2002,2022,6,0,0,,
081,52,18,2002,2022,6,1,3,,
081,52,19,2002,2022,6,1,5,,
081,52,20,2002,2022,6,2,20,,
081,52,21,2002,2022,6,2,17,,
081,52,22,2002,2022,6,2,19,,
081,52,24,2002,2022,6,2,20,,
081,53,8,2002,2022,6,2,14,,
081,53,9,2002,2022,6,0,0,,
081,53,10,2002,2022,6,2,18,,
081,53,11,2002,2022,6,1,1,,
081,53,12,2002,2022,6,2,19,,
081,53,13,2002,2022,6,1,6,,
081,53,14,2002,2022,6,0,0,,
081,53,15,2002,2022,6,1,6,,
081,53,16,2002,2022,6,0,0,,
081,53,17,2002,2022,6,1,1,,
081,53,18,2002,2022,6,1,1,,
081,53,19,2002,2022,6,1,4,,
081,53,20,2002,2022,6,1,1,,
081,53,21,2002,2022,6,0,0,,
081,53,22,2002,2022,6,3,35,,
081,53,24,2002,2022,6,3,36,,
081,54,7,2002,2022,6,3,56,,
081,54,8,2002,2022,6,0,0,,
081,54,9,2002,2022,6,0,0,,
081,54,10,2002,2022,6,0,0,,
081,54,11,2002,2022,6,0,0,,
081,54,12,2002,2022,6,0,0,,
081,54,13,2002,2022,6,0,0,,
081,54,14,2002,2022,6,2,20,,
081,54,15,2002,2022,6,1,2,,
081,54,16,2002,2022,6,1,4,,
081,54,17,2002,2022,6,2,12,,
081,54,18,2002,2022,6,0,0,,
081,54,19,2002,2022,6,0,0,,
081,54,20,2002,2022,6,2,14,,
081,54,21,2002,2022,6,2,16,,
081,54,22,2002,2022,6,2,20,,
081,54,25,2002,2022,6,2,15,,
081,55,8,2002,2022,6,3,46,,
081,55,9,2002,2022,6,0,0,,
081,55,10,2002,2022,6,0,0,,
081,55,11,2002,2022,6,0,0,,
081,55,12,2002,2022,6,2,26,,
081,55,13,2002,2022,6,3,30,,
081,55,14,2002,2022,6,1,9,,
081,55,15,2002,2022,6,2,17,,
081,55,16,2002,2022,6,0,0,,
081,55,17,2002,2022,6,1,1,,
081,55,18,2002,2022,6,1,5,,
081,55,19,2002,2022,6,0,0,,
081,55,20,2002,2022,6,0,0,,
081,55,21,2002,2022,6,1,1,,
081,55,22,2002,2022,6,2,13,,
081,55,23,2002,2022,6,3,37,,
081,55,24,2002,2022,6,2,15,,
081,55,25,2002,2022,6,3,76,,
081,56,7,2002,2022,6,0,0,,
081,56,8,2002,2022,6,1,10,,
081,56,9,2002,2022,6,0,0,,
081,56,10,2002,2022,6,1,3,,
081,56,11,2002,2022,6,1,10,,
081,56,12,2002,2022,6,0,0,,
081,56,13,2002,2022,6,1,10,,
081,56,14,2002,2022,6,1,10,,
081,56,15,2002,2022,6,0,0,,
081,56,16,2002,2022,6,1,8,,
081,56,17,2002,2022,6,1,4,,
081,56,18,2002,2022,6,0,0,,
081,56,19,2002,2022,6,0,0,,
081,56,20,2002,2022,6,0,0,,
081,56,21,2002,2022,6,1,9,,
081,56,22,2002,2022,6,1,4,,
081,56,23,2002,2022,6,2,14,,
081,57,2,2002,2022,6,1,1,,
081,57,3,2002,2022,6,1,4,,
081,57,4,2002,2022,6,1,10,,
081,57,5,2002,2022,6,2,20,,
081,57,6,2002,2022,6,2,20,,
081,57,7,2002,2022,6,3,40,,
081,57,8,2002,2022,6,3,30,,
081,57,9,2002,2022,6,2,20,,
081,57,10,2002,2022,6,3,53,,
081,57,11,2002,2022,6,1,4,,
081,57,13,2002,2022,6,2,20,,
081,57,14,2002,2022,6,0,0,,
081,57,15,2002,2022,6,1,4,,
081,57,16,2002,2022,6,0,0,,
081,57,18,2002,2022,6,1,6,,
081,57,19,2002,2022,6,1,7,,
081,57,20,2002,2022,6,2,16,,
081,57,21,2002,2022,6,2,23,,
081,57,22,2002,2022,6,0,0,,
081,57,23,2002,2022,6,3,30,,
081,57,24,2002,2022,6,2,21,,
081,57,25,2002,2022,6,2,15,,
081,58,1,2002,2022,6,0,0,,
081,58,2,2002,2022,6,2,29,,
081,58,3,2002,2022,6,0,0,,
081,58,4,2002,2022,6,1,9,,
081,58,5,2002,2022,6,0,0,,
081,58,6,2002,2022,6,2,19,,
081,58,7,2002,2022,6,1,3,,
081,58,9,2002,2022,6,0,0,,
081,58,10,2002,2022,6,1,13,,
081,58,11,2002,2022,6,1,8,,
081,58,12,2002,2022,6,1,4,,
081,58,13,2002,2022,6,0,0,,
081,58,14,2002,2022,6,1,10,,
081,58,16,2002,2022,6,0,0,,
081,58,17,2002,2022,6,2,26,,
081,58,19,2002,2022,6,1,5,,
081,58,20,2002,2022,6,2,24,,
081,58,21,2002,2022,6,1,15,,
081,58,22,2002,2022,6,1,12,,
081,58,23,2002,2022,6,1,4,,
081,58,24,2002,2022,6,1,10,,
081,58,25,2002,2022,6,0,0,,
081,58,26,2002,2022,6,1,6,,
081,59,2,2002,2022,6,2,40,,
081,59,3,2002,2022,6,1,5,,
081,59,5,2002,2022,6,0,0,,
081,59,6,2002,2022,6,3,70,,
081,59,7,2002,2022,6,2,22,,
081,59,8,2002,2022,6,0,0,,
081,59,9,2002,2022,6,1,15,,
081,59,10,2002,2022,6,0,0,,
081,59,11,2002,2022,6,1,7,,
081,59,12,2002,2022,6,2,18,,
081,59,13,2002,2022,6,2,30,,
081,59,14,2002,2022,6,2,32,,
081,59,15,2002,2022,6,1,11,,
081,59,16,2002,2022,6,2,18,,
081,59,17,2002,2022,6,0,0,,
081,59,18,2002,2022,6,2,25,,
081,59,20,2002,2022,6,2,17,,
081,59,21,2002,2022,6,0,0,,
081,59,22,2002,2022,6,0,0,,
081,59,23,2002,2022,6,2,25,,
081,59,24,2002,2022,6,1,9,,
081,59,25,2002,2022,6,1,6,,
081,59,26,2002,2022,6,0,0,,
081,60,1,2002,2022,6,1,15,,
081,60,2,2002,2022,6,2,20,,
081,60,4,2002,2022,6,1,6,,
081,60,5,2002,2022,6,0,0,,
081,60,6,2002,2022,6,3,45,,
081,60,7,2002,2022,6,2,19,,
081,60,8,2002,2022,6,2,38,,
081,60,9,2002,2022,6,0,0,,
081,60,10,2002,2022,6,0,0,,
081,60,11,2002,2022,6,0,0,,
081,60,12,2002,2022,6,2,20,,
081,60,13,2002,2022,6,0,0,,
081,60,14,2002,2022,6,2,19,,
081,60,15,2002,2022,6,1,1,,
081,60,16,2002,2022,6,3,40,,
081,60,17,2002,2022,6,2,26,,
081,60,19,2002,2022,6,0,0,,
081,60,20,2002,2022,6,0,0,,
081,60,21,2002,2022,6,1,12,,
081,60,22,2002,2022,6,0,0,,
081,60,23,2002,2022,6,3,78,,
081,60,24,2002,2022,6,2,22,,
081,60,25,2002,2022,6,0,0,,
081,60,26,2002,2022,6,0,0,,
081,61,1,2002,2022,6,0,0,,
081,61,2,2002,2022,6,0,0,,
081,61,3,2002,2022,6,3,60,,
081,61,4,2002,2022,6,2,20,,
081,61,5,2002,2022,6,2,27,,
081,61,6,2002,2022,6,2,30,,
081,61,7,2002,2022,6,0,0,,
081,61,8,2002,2022,6,2,37,,
081,61,10,2002,2022,6,2,36,,
081,61,11,2002,2022,6,1,5,,
081,61,12,2002,2022,6,0,0,,
081,61,13,2002,2022,6,1,16,,
081,61,14,2002,2022,6,2,21,,
081,61,15,2002,2022,6,2,33,,
081,61,16,2002,2022,6,2,34,,
081,61,17,2002,2022,6,1,10,,
081,61,18,2002,2022,6,2,34,,
081,61,19,2002,2022,6,2,30,,
081,61,21,2002,2022,6,2,20,,
081,61,22,2002,2022,6,3,50,,
081,61,23,2002,2022,6,3,58,,
081,61,24,2002,2022,6,0,0,,
081,61,25,2002,2022,6,1,14,,
081,61,26,2002,2022,6,1,12,,
081,62,1,2002,2022,6,3,34,,
081,62,2,2002,2022,6,2,16,,
081,62,3,2002,2022,6,3,32,,
081,62,4,2002,2022,6,2,47,,
081,62,5,2002,2022,6,2,26,,
081,62,7,2002,2022,6,0,0,,
081,62,8,2002,2022,6,0,0,,
081,62,12,2002,2022,6,1,10,,
081,62,13,2002,2022,6,0,0,,
081,62,14,2002,2022,6,0,0,,
081,62,15,2002,2022,6,1,8,,
081,62,16,2002,2022,6,2,22,,
081,62,17,2002,2022,6,2,31,,
081,62,18,2002,2022,6,0,0,,
081,62,19,2002,2022,6,2,18,,
081,62,20,2002,2022,6,2,21,,
081,62,21,2002,2022,6,1,6,,
081,62,22,2002,2022,6,0,0,,
081,62,23,2002,2022,6,1,10,,
081,62,25,2002,2022,6,0,0,,
081,62,26,2002,2022,6,0,0,,
081,63,1,2002,2022,6,1,12,,
081,63,4,2002,2022,6,0,0,,
081,63,5,2002,2022,6,2,20,,
081,63,6,2002,2022,6,0,0,,
081,63,7,2002,2022,6,0,0,,
081,63,8,2002,2022,6,0,0,,
081,63,9,2002,2022,6,2,32,,
081,63,10,2002,2022,6,2,33,,
081,63,11,2002,2022,6,2,20,,
081,63,12,2002,2022,6,0,0,,
081,63,13,2002,2022,6,2,23,,
081,63,14,2002,2022,6,3,44,,
081,63,15,2002,2022,6,1,16,,
081,63,16,2002,2022,6,2,21,,
081,63,17,2002,2022,6,2,26,,
081,63,18,2002,2022,6,1,17,,
081,63,19,2002,2022,6,3,45,,
081,63,20,2002,2022,6,3,48,,
081,63,21,2002,2022,6,3,32,,
081,63,22,2002,2022,6,3,30,,
081,63,23,2002,2022,6,2,20,,
081,63,24,2002,2022,6,0,0,,
081,63,25,2002,2022,6,2,20,,
081,64,2,2002,2022,6,1,1,,
081,64,3,2002,2022,6,0,0,,
081,64,4,2002,2022,6,0,0,,
081,64,5,2002,2022,6,2,16,,
081,64,6,2002,2022,6,1,10,,
081,64,7,2002,2022,6,0,0,,
081,64,8,2002,2022,6,0,0,,
081,64,10,2002,2022,6,2,20,,
081,64,11,2002,2022,6,0,0,,
081,64,12,2002,2022,6,1,7,,
081,64,13,2002,2022,6,2,38,,
081,64,14,2002,2022,6,2,23,,
081,64,15,2002,2022,6,2,34,,
081,64,16,2002,2022,6,3,52,,
081,64,17,2002,2022,6,2,20,,
081,64,18,2002,2022,6,2,21,,
081,64,19,2002,2022,6,0,0,,
081,64,20,2002,2022,6,0,0,,
081,64,21,2002,2022,6,2,20,,
081,64,22,2002,2022,6,1,13,,
081,64,23,2002,2022,6,1,12,,
081,64,24,2002,2022,6,3,47,,
081,64,25,2002,2022,6,1,14,,
081,64,26,2002,2022,6,0,0,,
081,58,1,2002,2022,9,0,0,,
081,58,2,2002,2022,9,2,23,,
081,58,3,2002,2022,9,1,1,,
081,58,4,2002,2022,9,1,17,,
081,58,5,2002,2022,9,1,13,,
081,58,6,2002,2022,9,0,0,,
081,58,7,2002,2022,9,0,0,,
081,58,9,2002,2022,9,0,0,,
081,58,10,2002,2022,9,1,12,,
081,58,11,2002,2022,9,0,0,,
081,58,12,2002,2022,9,1,2,,
081,58,13,2002,2022,9,0,0,,
081,58,14,2002,2022,9,0,0,,
081,58,16,2002,2022,9,0,0,,
081,58,17,2002,2022,9,0,0,,
081,58,19,2002,2022,9,0,0,,
081,58,20,2002,2022,9,0,0,,
081,58,21,2002,2022,9,1,4,,
081,58,22,2002,2022,9,1,3,,
081,58,23,2002,2022,9,1,7,,
081,58,24,2002,2022,9,0,0,,
081,58,25,2002,2022,9,0,0,,
081,58,26,2002,2022,9,0,0,,
081,59,2,2002,2022,9,1,18,,
081,59,3,2002,2022,9,1,7,,
081,59,5,2002,2022,9,1,9,,
081,59,6,2002,2022,9,1,15,,
081,59,7,2002,2022,9,1,6,,
081,59,8,2002,2022,9,2,29,,
081,59,9,2002,2022,9,1,2,,
081,59,10,2002,2022,9,1,6,,
081,59,11,2002,2022,9,1,3,,
081,59,12,2002,2022,9,1,10,,
081,59,13,2002,2022,9,1,4,,
081,59,14,2002,2022,9,0,0,,
081,59,15,2002,2022,9,2,33,,
081,59,16,2002,2022,9,1,6,,
081,59,17,2002,2022,9,0,0,,
081,59,18,2002,2022,9,2,24,,
081,59,20,2002,2022,9,0,0,,
081,59,21,2002,2022,9,0,0,,
081,59,22,2002,2022,9,0,0,,
081,59,23,2002,2022,9,0,0,,
081,59,24,2002,2022,9,0,0,,
081,59,25,2002,2022,9,0,0,,
081,59,26,2002,2022,9,0,0,,
081,60,1,2002,2022,9,1,8,,
081,60,2,2002,2022,9,1,18,,
081,60,4,2002,2022,9,0,0,,
081,60,5,2002,2022,9,0,0,,
081,60,6,2002,2022,9,1,6,,
081,60,7,2002,2022,9,0,0,,
081,60,8,2002,2022,9,0,0,,
081,60,9,2002,2022,9,0,0,,
081,60,10,2002,2022,9,0,0,,
081,60,11,2002,2022,9,0,0,,
081,60,12,2002,2022,9,1,13,,
081,60,13,2002,2022,9,0,0,,
081,60,14,2002,2022,9,1,7,,
081,60,15,2002,2022,9,0,0,,
081,60,16,2002,2022,9,1,3,,
081,60,17,2002,2022,9,0,0,,
081,60,19,2002,2022,9,0,0,,
081,60,20,2002,2022,9,1,10,,
081,60,21,2002,2022,9,1,6,,
081,60,22,2002,2022,9,0,0,,
081,60,23,2002,2022,9,1,7,,
081,60,24,2002,2022,9,0,0,,
081,60,25,2002,2022,9,0,0,,
081,60,26,2002,2022,9,1,5,,
081,61,1,2002,2022,9,1,5,,
081,61,2,2002,2022,9,1,4,,
081,61,3,2002,2022,9,2,29,,
081,61,4,2002,2022,9,0,0,,
081,61,5,2002,2022,9,1,10,,
081,61,6,2002,2022,9,1,5,,
081,61,7,2002,2022,9,0,0,,
081,61,8,2002,2022,9,2,37,,
081,61,10,2002,2022,9,0,0,,
081,61,11,2002,2022,9,0,0,,
081,61,12,2002,2022,9,0,0,,
081,61,13,2002,2022,9,1,5,,
081,61,14,2002,2022,9,1,10,,
081,61,15,2002,2022,9,2,25,,
081,61,16,2002,2022,9,0,0,,
081,61,17,2002,2022,9,0,0,,
081,61,19,2002,2022,9,2,28,,
081,61,20,2002,2022,9,1,7,,
081,61,21,2002,2022,9,1,14,,
081,61,22,2002,2022,9,0,0,,
081,61,23,2002,2022,9,1,4,,
081,61,24,2002,2022,9,0,0,,
081,61,25,2002,2022,9,1,4,,
081,61,26,2002,2022,9,0,0,,
081,62,1,2002,2022,9,1,8,,
081,62,2,2002,2022,9,0,0,,
081,62,3,2002,2022,9,2,22,,
081,62,4,2002,2022,9,1,4,,
081,62,5,2002,2022,9,1,15,,
081,62,7,2002,2022,9,0,0,,
081,62,8,2002,2022,9,0,0,,
081,62,12,2002,2022,9,1,8,,
081,62,13,2002,2022,9,2,35,,
081,62,14,2002,2022,9,1,2,,
081,62,15,2002,2022,9,0,0,,
081,62,16,2002,2022,9,1,2,,
081,62,17,2002,2022,9,0,0,,
081,62,18,2002,2022,9,1,4,,
081,62,19,2002,2022,9,1,6,,
081,62,20,2002,2022,9,0,0,,
081,62,21,2002,2022,9,0,0,,
081,62,22,2002,2022,9,0,0,,
081,62,23,2002,2022,9,0,0,,
081,62,25,2002,2022,9,1,2,,
081,62,26,2002,2022,9,1,10,,
081,63,1,2002,2022,9,0,0,,
081,63,4,2002,2022,9,0,0,,
081,63,5,2002,2022,9,1,7,,
081,63,6,2002,2022,9,1,6,,
081,63,7,2002,2022,9,0,0,,
081,63,8,2002,2022,9,2,24,,
081,63,9,2002,2022,9,1,7,,
081,63,10,2002,2022,9,2,27,,
081,63,11,2002,2022,9,0,0,,
081,63,12,2002,2022,9,1,7,,
081,63,13,2002,2022,9,1,12,,
081,63,14,2002,2022,9,0,0,,
081,63,15,2002,2022,9,2,20,,
081,63,16,2002,2022,9,1,1,,
081,63,17,2002,2022,9,1,3,,
081,63,18,2002,2022,9,0,0,,
081,63,19,2002,2022,9,2,35,,
081,63,20,2002,2022,9,0,0,,
081,63,21,2002,2022,9,2,20,,
081,63,22,2002,2022,9,1,1,,
081,63,23,2002,2022,9,0,0,,
081,63,24,2002,2022,9,0,0,,
081,63,25,2002,2022,9,1,9,,
081,64,2,2002,2022,9,1,10,,
081,64,3,2002,2022,9,1,8,,
081,64,4,2002,2022,9,1,5,,
081,64,5,2002,2022,9,0,0,,
081,64,6,2002,2022,9,1,1,,
081,64,7,2002,2022,9,1,2,,
081,64,8,2002,2022,9,1,2,,
081,64,10,2002,2022,9,1,17,,
081,64,11,2002,2022,9,2,30,,
081,64,12,2002,2022,9,1,2,,
081,64,13,2002,2022,9,1,3,,
081,64,14,2002,2022,9,1,7,,
081,64,15,2002,2022,9,0,0,,
081,64,16,2002,2022,9,1,5,,
081,64,17,2002,2022,9,0,0,,
081,64,18,2002,2022,9,0,0,,
081,64,19,2002,2022,9,0,0,,
081,64,20,2002,2022,9,2,40,,
081,64,21,2002,2022,9,1,13,,
081,64,22,2002,2022,9,0,0,,
081,64,23,2002,2022,9,0,0,,
081,64,24,2002,2022,9,1,13,,
081,64,25,2002,2022,9,1,13,,
081,64,26,2002,2022,9,0,0,,
081,45,15,2002,2022,10,1,6,,Sent_later
081,45,16,2002,2022,10,1,2,,Sent_later
081,45,17,2002,2022,10,0,0,,Sent_later
081,46,13,2002,2022,10,1,2,,Sent_later
081,48,18,2002,2022,10,2,19,,Sent_later
081,58,1,2002,2022,12,0,0,,
081,58,2,2002,2022,12,1,9,,
081,58,3,2002,2022,12,0,0,,
081,58,4,2002,2022,12,0,0,,
081,58,5,2002,2022,12,3,31,,
081,58,6,2002,2022,12,0,0,,
081,58,7,2002,2022,12,0,0,,
081,58,9,2002,2022,12,0,0,,
081,58,10,2002,2022,12,1,3,,
081,58,11,2002,2022,12,0,0,,
081,58,12,2002,2022,12,0,0,,
081,58,13,2002,2022,12,0,0,,
081,58,14,2002,2022,12,3,27,,
081,58,16,2002,2022,12,0,0,,
081,58,17,2002,2022,12,2,17,,
081,58,19,2002,2022,12,0,0,,
081,58,20,2002,2022,12,0,0,,
081,58,21,2002,2022,12,2,21,,
081,58,22,2002,2022,12,1,12,,
081,58,23,2002,2022,12,2,17,,
081,58,24,2002,2022,12,3,31,,
081,58,25,2002,2022,12,0,0,,
081,58,26,2002,2022,12,0,0,,
081,59,2,2002,2022,12,0,0,,
081,59,3,2002,2022,12,2,17,,
081,59,5,2002,2022,12,0,0,,
081,59,6,2002,2022,12,3,30,,
081,59,7,2002,2022,12,1,13,,
081,59,8,2002,2022,12,1,15,,
081,59,9,2002,2022,12,1,5,,
081,59,10,2002,2022,12,1,2,,
081,59,11,2002,2022,12,3,27,,
081,59,12,2002,2022,12,2,24,,
081,59,13,2002,2022,12,2,16,,
081,59,14,2002,2022,12,0,0,,
081,59,15,2002,2022,12,3,35,,
081,59,16,2002,2022,12,2,18,,
081,59,17,2002,2022,12,3,26,,
081,59,18,2002,2022,12,2,20,,
081,59,20,2002,2022,12,3,25,,
081,59,21,2002,2022,12,0,0,,
081,59,22,2002,2022,12,0,0,,
081,59,23,2002,2022,12,1,5,,
081,59,24,2002,2022,12,0,0,,
081,59,25,2002,2022,12,0,0,,
081,59,26,2002,2022,12,1,3,,
081,60,1,2002,2022,12,0,0,,
081,60,2,2002,2022,12,0,0,,
081,60,4,2002,2022,12,0,0,,
081,60,5,2002,2022,12,0,0,,
081,60,6,2002,2022,12,0,0,,
081,60,7,2002,2022,12,0,0,,
081,60,8,2002,2022,12,0,0,,
081,60,9,2002,2022,12,0,0,,
081,60,10,2002,2022,12,0,0,,
081,60,11,2002,2022,12,0,0,,
081,60,12,2002,2022,12,2,22,,
081,60,13,2002,2022,12,0,0,,
081,60,14,2002,2022,12,1,4,,
081,60,15,2002,2022,12,0,0,,
081,60,16,2002,2022,12,2,17,,
081,60,17,2002,2022,12,0,0,,
081,60,19,2002,2022,12,0,0,,
081,60,20,2002,2022,12,0,0,,
081,60,21,2002,2022,12,1,10,,
081,60,22,2002,2022,12,0,0,,
081,60,23,2002,2022,12,1,15,,
081,60,24,2002,2022,12,0,0,,
081,60,25,2002,2022,12,1,3,,
081,60,26,2002,2022,12,0,0,,
081,61,1,2002,2022,12,0,0,,
081,61,2,2002,2022,12,3,43,,
081,61,3,2002,2022,12,3,75,,
081,61,4,2002,2022,12,1,8,,
081,61,5,2002,2022,12,1,9,,
081,61,6,2002,2022,12,0,0,,
081,61,7,2002,2022,12,1,8,,
081,61,8,2002,2022,12,3,50,,
081,61,10,2002,2022,12,2,18,,
081,61,11,2002,2022,12,1,9,,
081,61,12,2002,2022,12,0,0,,
081,61,13,2002,2022,12,0,0,,
081,61,14,2002,2022,12,1,16,,
081,61,15,2002,2022,12,1,15,,
081,61,16,2002,2022,12,1,10,,
081,61,17,2002,2022,12,1,15,,
081,61,18,2002,2022,12,0,0,,
081,61,19,2002,2022,12,0,0,,
081,61,21,2002,2022,12,1,5,,
081,61,22,2002,2022,12,0,0,,
081,61,23,2002,2022,12,2,16,,
081,61,24,2002,2022,12,0,0,,
081,61,25,2002,2022,12,2,18,,
081,61,26,2002,2022,12,2,17,,
081,62,1,2002,2022,12,0,0,,
081,62,2,2002,2022,12,0,0,,
081,62,3,2002,2022,12,2,22,,
081,62,4,2002,2022,12,0,0,,
081,62,5,2002,2022,12,2,20,,
081,62,7,2002,2022,12,1,7,,
081,62,8,2002,2022,12,3,35,,
081,62,12,2002,2022,12,1,3,,
081,62,13,2002,2022,12,3,29,,
081,62,14,2002,2022,12,3,34,,
081,62,15,2002,2022,12,0,0,,
081,62,16,2002,2022,12,1,3,,
081,62,17,2002,2022,12,0,0,,
081,62,18,2002,2022,12,0,0,,
081,62,19,2002,2022,12,0,0,,
081,62,20,2002,2022,12,1,10,,
081,62,21,2002,2022,12,0,0,,
081,62,22,2002,2022,12,1,9,,
081,62,23,2002,2022,12,1,10,,
081,62,25,2002,2022,12,0,0,,
081,62,26,2002,2022,12,3,30,,
081,63,1,2002,2022,12,0,0,,
081,63,4,2002,2022,12,0,0,,
081,63,5,2002,2022,12,2,22,,
081,63,6,2002,2022,12,2,17,,
081,63,7,2002,2022,12,2,25,,
081,63,8,2002,2022,12,3,29,,
081,63,9,2002,2022,12,1,14,,
081,63,10,2002,2022,12,3,55,,
081,63,11,2002,2022,12,1,14,,
081,63,12,2002,2022,12,1,19,,
081,63,13,2002,2022,12,1,8,,
081,63,14,2002,2022,12,1,5,,
081,63,15,2002,2022,12,3,56,,
081,63,16,2002,2022,12,0,0,,
081,63,17,2002,2022,12,1,5,,
081,63,18,2002,2022,12,3,30,,
081,63,19,2002,2022,12,3,27,,
081,63,20,2002,2022,12,2,21,,
081,63,21,2002,2022,12,1,14,,
081,63,22,2002,2022,12,0,0,,
081,63,23,2002,2022,12,0,0,,
